1595324012,38.70
1595324072,39.10
1595324132,39.40
1595324192,40.70
1595324252,40.90
1595324312,40.50
1595324372,38.00
1595324432,37.20
1595324492,37.50
1595324552,37.80
1595324612,36.80
1595324672,35.80
1595324732,36.00
1595324792,37.10
1595324852,38.40
1595324912,37.80
1595324972,33.70
1595325032,31.50
1595325092,31.50
1595325152,33.10
1595325212,35.00
1595325272,36.80
1595325332,38.50
1595325392,39.80
1595325452,40.00
1595325512,40.50
1595325572,41.50
1595325632,40.80
1595325692,37.60
1595325752,37.40
1595325812,36.00
1595325872,34.90
1595325932,34.80
1595325992,34.60
1595326052,36.20
1595326112,38.20
1595326172,39.40
1595326232,41.10
1595326292,38.90
1595326352,39.10
1595326412,37.50
1595326472,37.60
1595326532,38.70
1595326592,40.00
1595326652,40.40
1595326712,41.30
1595326772,41.20
1595326832,40.40
1595326892,36.10
1595326952,32.90
1595327012,32.80
1595327072,34.90
1595327132,37.30
1595327192,39.40
1595327252,40.50
1595327312,41.90
1595327372,41.90
1595327432,43.30
1595327492,42.20
1595327552,41.30
1595327612,40.30
1595327672,41.50
1595327732,42.70
1595327792,41.60
1595327852,42.10
1595327912,41.10
1595327972,41.40
1595328032,42.70
1595328092,41.80
1595328152,39.60
1595328212,41.10
1595328272,39.00
1595328332,39.10
1595328392,40.30
1595328452,41.40
1595328512,42.30
1595328572,42.50
1595328632,40.70
1595328692,40.80
1595328752,41.50
1595328812,42.40
1595328872,42.30
1595328932,41.90
1595328992,42.40
1595329052,41.40
1595329112,40.40
1595329172,40.10
1595329232,40.80
1595329292,42.00
1595329352,41.90
1595329412,40.80
1595329472,40.10
1595329532,40.40
1595329592,41.10
1595329652,41.80
1595329712,42.50
1595329773,42.10
1595329833,42.00
1595329893,40.80
1595329930,41.10
1595329990,41.00
1595330050,40.40
1595330110,41.20
1595330170,40.80
1595330230,40.70
1595330290,39.30
1595330350,39.50
1595330410,40.60
1595330470,37.90
1595330530,36.90
1595330590,37.80
1595330650,36.80
1595330710,38.10
1595330770,36.30
1595330830,35.60
1595330890,35.70
1595330950,38.00
1595331010,38.70
1595331070,37.50
1595331130,38.70
1595331190,38.30
1595331250,38.00
1595331310,39.10
1595331370,37.80
1595331430,38.50
1595331490,39.40
1595331550,40.70
1595331610,36.50
1595331670,33.40
1595331730,34.90
1595331790,33.40
1595331850,33.50
1595331910,35.00
1595331970,35.40
1595332030,36.70
1595332090,37.30
1595332150,37.60
1595332210,38.50
1595332270,37.80
1595332330,36.40
1595332390,38.30
1595332450,38.40
1595332510,38.20
1595332570,39.60
1595332630,39.30
1595332690,35.80
1595332750,35.80
1595332810,36.10
