1595268698,49.50
1595268758,49.50
1595268818,50.40
1595268878,50.60
1595268938,50.70
1595268998,51.20
1595269058,51.40
1595269118,51.70
1595269178,52.20
1595269238,52.20
1595269298,52.10
1595269358,52.00
1595269478,52.20
1595269538,52.20
1595269598,52.10
1595269658,52.00
1595269718,51.90
1595269778,52.00
1595269958,51.90
1595270018,52.20
1595270078,52.30
1595270138,52.40
1595270198,52.70
1595270318,52.60
1595270438,52.40
1595270498,52.60
1595270558,52.80
1595270618,53.00
1595270738,52.70
1595270798,52.90
1595270858,53.00
1595270918,52.90
1595270978,53.00
1595271038,53.10
1595271098,52.90
1595271158,51.90
1595271218,53.30
1595271278,53.30
1595271338,53.10
1595271398,53.00
1595271458,53.30
1595271518,53.30
1595271698,52.30
1595271758,53.30
1595271818,53.40
1595271878,53.60
1595271938,53.60
1595271998,53.40
1595272118,53.30
1595272178,53.50
1595272238,53.90
1595272358,53.70
1595272418,53.70
1595272478,53.70
1595272538,53.50
1595272598,53.60
1595272658,53.70
1595272778,53.80
1595272838,53.80
1595273018,54.30
1595273078,54.30
1595273198,54.20
1595273258,54.40
1595273318,54.30
1595273378,54.70
1595273438,55.00
1595273498,54.00
1595273558,55.00
1595273618,54.70
1595273678,54.90
1595273738,55.00
1595273798,55.50
1595273858,55.50
1595273918,55.40
1595273978,55.60
1595274038,55.70
1595274098,56.00
1595274158,56.30
1595274218,56.50
1595274278,56.40
1595274338,56.20
1595274398,56.10
1595274458,56.30
1595274518,56.40
1595274638,56.70
1595274698,56.60
1595274758,56.70
1595274818,57.10
1595274878,56.90
1595274938,56.60
1595274998,56.50
1595275058,56.60
1595275118,56.70
1595275178,56.60
1595275238,56.90
1595275298,56.80
1595275358,56.70
1595275418,57.00
1595275478,56.90
1595275538,57.00
1595275598,57.10
1595275658,56.60
1595275778,56.70
1595275838,56.90
1595275898,56.60
1595275958,56.60
1595276078,57.10
1595276138,57.60
1595276198,57.80
1595276258,58.30
1595276318,58.30
1595276438,58.70
1595276498,58.50
1595276558,58.80
1595276618,58.70
1595276678,59.10
1595276798,58.00
1595276858,59.30
1595276918,59.00
1595276978,59.30
1595277038,59.20
1595277098,59.10
1595277218,59.20
1595277278,59.30
1595277338,59.90
1595277398,59.80
1595277458,60.30
1595277518,60.20
1595277578,60.00
1595277638,60.60
1595277758,61.00
1595277818,60.50
1595277878,60.40
1595277938,60.80
1595277998,60.70
1595278058,61.40
1595278178,61.30
1595278238,61.10
1595278298,61.30
1595278358,61.20
1595278418,61.30
1595278478,61.70
1595278538,61.30
1595278598,62.20
1595278658,62.10
1595278718,62.30
1595278778,62.40
1595278838,62.80
1595278898,62.50
1595278958,62.80
1595279018,63.20
1595279078,63.30
1595279138,63.10
1595279198,63.40
1595279258,63.30
1595279378,63.00
1595279438,63.20
1595279618,63.70
1595279678,63.50
1595279798,63.70
1595279858,63.40
1595279918,63.70
1595279978,63.90
1595280038,64.00
1595280158,64.10
1595280218,63.90
1595280338,64.10
1595280398,64.00
1595280458,63.80
1595280518,63.90
1595280578,63.80
1595280638,64.10
1595280698,64.30
1595280758,64.10
1595280818,64.20
1595280878,64.30
1595280998,64.60
1595281058,64.30
1595281118,64.80
1595281178,65.00
1595281298,64.80
1595281358,64.90
1595281418,64.80
1595281538,64.70
1595281658,64.80
1595281718,64.60
1595281778,64.50
1595281838,64.30
1595282018,64.20
1595282078,63.90
1595282138,62.90
1595282198,63.60
1595282378,63.50
1595282438,63.60
1595282498,63.40
1595282558,63.30
1595282678,63.10
1595282738,63.00
1595282798,62.90
1595282858,62.90
1595282918,62.00
1595282978,63.00
1595283038,62.70
1595283098,62.60
1595283158,62.70
1595283218,62.80
1595283278,62.90
1595283338,63.00
1595283398,63.20
1595283458,63.30
1595283518,63.40
1595283578,63.60
1595283638,63.70
1595283698,62.80
1595283758,64.00
1595283878,64.20
1595283938,64.40
1595283998,64.30
1595284058,63.90
1595284118,63.60
1595284178,63.70
1595284238,63.30
1595284418,63.50
1595284478,62.70
1595284538,63.60
1595284658,63.80
1595284778,63.30
1595284838,63.40
1595284898,63.50
1595284958,63.50
1595285018,63.40
1595285078,64.30
1595285138,64.20
1595285198,64.70
1595285258,65.30
1595285318,65.60
1595285378,66.50
1595285438,66.40
1595285498,67.00
1595285558,68.30
1595285618,69.00
1595285678,67.70
1595285738,70.00
1595285798,70.50
1595285858,69.20
1595285918,71.70
1595285978,69.70
1595286038,73.30
1595286098,74.10
1595286158,70.60
1595286218,75.30
1595286278,76.30
1595286338,71.20
1595286398,77.80
1595286458,79.00
1595286518,72.00
1595286578,71.90
1595286638,82.00
1595286698,83.00
1595286758,84.00
1595286818,85.50
1595286878,86.70
1595286938,88.00
1595286998,89.20
1595287058,89.60
1595287118,91.40
1595287178,93.40
1595287238,92.80
1595287298,96.90
1595287358,99.40
6,62.10
1595314232,31.80
1595314292,33.20
1595314352,32.00
1595314412,31.40
1595314472,32.40
1595314532,31.60
1595314592,30.40
1595314652,30.80
1595314712,29.40
1595314772,28.40
1595314832,29.80
1595314892,29.70
1595314952,28.40
1595315012,28.50
1595315072,28.30
1595315132,27.10
1595315192,27.50
1595315252,27.70
1595315312,28.70
1595315372,28.80
1595315432,28.80
1595315492,28.40
1595315552,28.10
1595315612,27.70
1595315672,27.70
1595315732,27.20
1595315792,27.40
1595315852,26.80
1595315912,25.60
1595315972,25.90
1595316032,26.40
1595316092,25.90
1595316152,27.30
1595316212,26.50
1595316272,26.10
1595316332,25.90
1595316392,26.30
1595316452,25.80
1595316512,24.80
1595316572,26.70
1595316632,28.30
1595316692,28.70
1595316752,28.60
1595316812,28.90
1595316872,28.00
1595316932,26.60
1595316992,27.20
1595317052,25.70
1595317112,25.60
1595317172,24.60
1595317232,25.60
1595317292,25.50
1595317352,24.20
1595317412,23.90
1595317472,24.30
1595317532,24.40
1595317592,23.20
1595317652,24.30
1595317712,24.60
1595317772,24.00
1595317832,23.90
1595317892,23.60
1595317952,22.60
1595318012,23.00
1595318072,23.50
1595318132,22.80
1595318192,23.20
1595318252,23.10
1595318312,23.50
1595318372,22.20
1595318432,23.30
1595318492,21.90
1595318552,23.30
1595318612,23.10
1595318672,22.20
1595318732,21.60
1595318792,22.30
1595318852,22.20
1595318912,21.60
1595318972,22.20
1595319032,21.70
1595319092,20.80
1595319152,20.30
1595319212,21.80
1595319272,22.10
1595319332,22.20
1595319392,21.40
1595319452,21.80
1595319512,21.80
1595319572,20.40
1595319632,19.30
1595319692,20.70
1595319752,20.30
1595319812,20.70
1595319872,20.20
1595319932,20.20
1595319992,21.40
1595320052,22.80
1595320112,21.60
1595320172,21.90
1595320232,21.90
1595320292,22.40
1595320352,22.50
1595320412,21.60
1595320472,20.90
1595320532,21.00
1595320592,21.40
1595320652,20.80
1595320712,20.70
1595320772,21.10
1595320832,23.80
1595320892,25.10
1595320952,24.80
1595321012,23.60
1595321072,24.20
1595321132,23.50
1595321192,22.60
1595321252,22.60
1595321312,22.30
1595321372,21.70
1595321432,21.00
1595321492,21.40
1595321552,20.40
1595321612,19.50
1595321672,20.70
1595321732,22.90
1595321792,24.20
1595321852,23.80
1595321912,23.30
1595321972,23.90
1595322032,23.80
1595322092,23.40
1595322152,22.00
1595322212,23.30
1595322272,21.80
1595322332,21.20
1595322392,21.70
1595322452,20.70
1595322512,20.70
1595322572,20.80
1595322632,23.60
1595322692,23.80
1595322752,22.90
1595322812,21.40
1595322872,21.70
1595322932,23.10
1595322992,25.60
1595323052,25.30
1595323112,24.70
1595323172,23.60
1595323232,23.20
1595323292,23.70
1595323352,23.80
1595323412,23.30
1595323472,22.80
1595323532,22.10
1595323592,20.30
1595323652,21.30
1595323712,22.60
1595323772,23.40
1595323832,23.60
1595323892,22.60
1595323952,22.20
1595324012,19.90
1595324072,20.70
1595324132,20.60
1595324192,20.10
1595324252,19.30
1595324312,20.10
1595324372,21.40
1595324432,22.20
1595324492,22.30
1595324552,21.20
1595324612,22.40
1595324672,22.20
1595324732,22.80
1595324792,22.30
1595324852,21.20
1595324912,19.00
1595324972,20.70
1595325032,24.00
1595325092,24.50
1595325152,24.30
1595325212,23.30
1595325272,22.10
1595325332,20.90
1595325392,19.50
1595325452,19.70
1595325512,19.40
1595325572,19.60
1595325632,18.80
1595325692,19.80
1595325752,20.10
1595325812,22.00
1595325872,22.10
1595325932,22.70
1595325992,22.60
1595326052,22.50
1595326112,21.00
1595326172,20.60
1595326232,18.90
1595326292,18.60
1595326352,19.50
1595326412,20.70
1595326472,20.70
1595326532,20.10
1595326592,18.90
1595326652,18.40
1595326712,18.20
1595326772,18.40
1595326832,19.20
1595326892,22.40
1595326952,24.00
1595327012,23.90
1595327072,22.80
1595327132,21.50
1595327192,20.20
1595327252,19.20
1595327312,18.30
1595327372,17.80
1595327432,17.90
1595327492,18.40
1595327552,17.70
1595327612,18.20
1595327672,18.40
1595327732,17.90
1595327792,17.40
1595327852,18.30
1595327912,17.50
1595327972,17.60
1595328032,17.70
1595328092,18.20
1595328152,19.40
1595328212,18.80
1595328272,18.90
1595328332,20.30
1595328392,19.40
1595328452,18.60
1595328512,18.90
1595328572,18.50
1595328632,17.20
1595328692,18.50
1595328752,18.30
1595328812,17.50
1595328872,17.70
1595328932,17.00
