1617874527,2
1617874588,2
1617874649,3
1617874711,0
1617874772,2
1617874833,2
1617874895,1
1617874957,1
1617875018,2
1617875079,2
1617875141,2
1617875202,2
1617875263,2
1617875325,2
1617875386,2
1617875447,2
1617875508,2
1617875570,3
1617875631,4
1617875692,1
1617875754,2
1617875815,2
1617875876,1
1617875938,2
1617875999,1
1617876060,0
1617876122,3
1617876183,2
1617876244,2
1617876306,2
1617876367,1
1617876428,2
1617876489,2
1617876551,2
1617876612,1
1617876673,2
1617876735,2
1617876796,2
1617876857,2
1617876919,2
1617876980,4
1617877041,2
1617877103,2
1617877164,1
1617877287,2
1617877348,1
1617877409,2
1617877470,1
1617877532,1
1617877593,2
1617877654,2
1617877716,1
1617877777,0
1617877838,0
1617877900,2
1617877961,2
1617878022,0
1617878084,2
1617878145,2
1617878206,1
1617878267,1
1617878329,2
1617878390,3
1617878451,0
1617878513,2
1617878574,2
1617878635,1
1617878697,2
1617878758,2
1617878819,2
1617878880,0
1617878942,1
1617879003,1
1617879064,0
1617879126,2
1617879187,1
1617879248,1
1617879310,1
1617879371,2
1617879432,1
1617879493,0
1617879555,2
1617879616,2
1617879677,2
1617879739,3
