1597762312,26
1597763911,25
1597764710,24
1597765509,23
1597766308,22
1597770316,24.00
1597771121,24.60
1597771926,24.50
1597772727,24.10
1597773532,24.40
1597774336,24.30
1597775136,24.20
1597775940,24.70
1597777544,24.70
1597778350,24.80
1597779952,24.90
1597782360,24.80
1597783162,24.90
1597783964,25.00
1597784765,25.10
1597785565,24.90
1597786367,24.70
1597787168,24.60
1597787970,24.50
1597788772,24.40
1597789576,24.30
1597790376,24.20
1597791979,24.00
1597792781,24.10
1597793583,24.00
1597794385,23.90
1597795186,23.80
1597796789,23.70
1597799202,23.60
1597800003,23.50
1597803209,23.40
1597806423,23.30
1597808026,23.20
1597813639,23.20
1597815248,23.30
1597816852,23.20
1597820060,23.60
1597820864,24.10
1597821667,24.40
1597822471,24.60
1597823272,24.80
1597824878,25.00
1597825687,25.10

1597828931,25.50
1597832136,25.60
1597832938,26.00
1597833740,26.10
1597834543,26.20
1597836145,26.40
1597836947,26.50
1597837749,26.40
1597838552,26.60
1597839354,26.70
1597840155,26.80
1597840956,26.90



1597845021,27.20
1597845825,27.30
1597846749,27.30
1597847528,27.40
1597848330,27.50
1597849131,27.40
1597849935,27.60
1597850736,27.80
1597853143,28.00
1597854762,28.40
1597855562,28.40
1597855701,28.30
1597856500,28.10
1597857301,27.80
1597858101,27.70
1597858902,27.50
1597859701,26.50
1597860114,26.30
1597860334,26.00
1597860487,26.10
1597860639,26.40
1597861478,26.30
1597861976,26.10
1597862942,26.20
1597863045,26.10
1597863221,26.00
1597863339,26.10
1597863576,26.20
1597864047,26.00
1597864345,26.10
1597864644,26.00
1597864941,25.90
1597865536,25.60
1597865833,25.40
1597866723,25.60
1597867318,25.40
1597867615,25.50
1597867912,25.40
1597868210,25.30
1597868804,25.10
1597869101,25.20
1597869398,25.10
1597869695,25.00
1597869992,24.90
1597870289,25.00
1597870586,24.60
1597871180,24.70
1597871775,24.60
1597872072,24.40
1597872369,24.50
1597872964,24.20
1597873261,24.30
1597873558,24.40
1597874748,24.50
1597875640,24.60
1597876534,24.70
1597876832,25.00
1597877129,24.70
1597877426,24.60
1597877723,24.70
1597878021,24.80
1597878318,24.60
1597878615,24.40
1597878912,24.50
1597879210,24.70
1597879507,24.50
1597879804,24.20
1597880102,24.40
1597880698,24.20
1597880996,24.10
1597881293,24.20
1597881590,24.30
1597881887,24.10
1597882184,24.10
1597882481,24.20
1597883076,23.90
1597883373,24.30
1597883671,24.40
1597884563,24.50
1597884861,24.40
1597885159,24.30
1597885456,24.00
1597886348,24.20
1597886645,24.40
1597886942,23.90
1597887239,23.60
1597888131,23.50
1597889320,23.60
1597890213,23.40
1597890808,23.30
1597891105,23.40
1597891700,23.60
1597891997,23.40
1597892294,23.30
1597892591,23.50
1597893779,23.40
1597894671,23.70
1597895265,23.50
1597895563,23.60
1597895860,23.40
1597896158,23.50
1597896455,23.60
1597896753,23.70
1597897050,23.90
1597897348,24.20
1597897645,24.00
1597897942,23.90
1597898239,23.80
1597898537,23.90
1597898834,23.60
1597899132,23.40
1597899429,23.50
1597899727,23.70
1597900322,23.90
1597900620,24.10
1597900918,23.70
1597901215,23.80
1597901513,24.10
1597901811,24.20
1597902406,24.30
1597902704,24.40
1597903002,24.50
1597903299,24.40
1597903895,24.40
1597904193,24.50
1597904490,24.40
1597904788,24.50
1597905086,24.60
1597906574,24.50
1597907170,24.60
1597908063,24.80
1597908659,24.90
1597909254,25.00
1597909552,25.20
1597910147,25.10
1597910742,25.20
1597911040,25.30
1597912231,25.40
1597912528,25.50
1597913422,25.60
1597913719,25.70
1597914017,25.80
1597915217,25.90
1597915521,26.00
1597915817,26.10
1597916116,26.20
1597916414,26.30
1597917010,26.40
1597917605,26.50
1597918202,26.50
1597918499,26.60
1597919095,26.70
1597919988,26.80
1597920583,27.00
1597921179,27.20
1597921477,27.30
1597921775,27.40
1597922073,27.50
1597922370,27.60
1597922668,27.70
1597922966,27.80
1597924157,27.90
1597924455,27.80
1597924754,27.90
1597925052,28.00
1597925349,28.20
1597927435,28.40
1597928329,28.60
1597929223,28.70
1597929521,28.90
1597930117,29.00
1597931901,29.20
1597932801,28.70
1597933098,28.60
1597933396,28.70
1597933813,29.10
1597934166,32.00
1597934465,33.10
1597934763,32.40
1597935061,33.60
